SAMindex,True_Values,Fold1_Predictions,Fold2_Predictions,Fold3_Predictions,Fold4_Predictions,Fold5_Predictions,Fold6_Predictions,Fold7_Predictions,Fold8_Predictions,Fold9_Predictions,Fold10_Predictions
SAM200,100.34075,101.44093333333329,97.11232777777774,104.73652777777778,104.2998333333333,99.17896111111105,96.56034999999997,106.386,93.2436333333333,99.84488888888887,103.08139444444441
SAM201,77.5845,82.30404999999998,78.81912777777775,80.26333888888885,78.60821111111106,79.57168888888886,78.9732944444444,79.51319999999998,77.95914444444442,80.11726111111108,78.7885444444444
SAM202,115.9935,117.16983333333329,118.70189999999992,117.24876666666661,119.39179999999999,117.61082777777771,118.31814444444453,114.63082777777771,116.69533888888887,117.52324444444442,119.33398888888883
SAM203,123.3615,137.97892222222222,130.7409111111111,138.83793333333335,129.3043277777778,147.83471666666668,134.24030555555558,134.0410277777778,127.33473888888888,133.13681666666668,135.7241555555555
SAM204,76.6275,82.56885555555559,81.2981166666667,81.3356777777778,79.66539444444446,80.12293333333335,78.06612777777784,86.28601111111114,81.49244444444449,79.19132222222225,87.07242777777779
SAM205,115.5685,119.03590000000004,118.21273333333332,113.24334444444446,120.26041111111111,113.71011666666666,119.9975,113.7788,118.07190555555559,114.31974444444444,116.82870555555554
SAM206,90.3335,94.28852222222227,94.21445555555563,97.78350000000003,96.37561111111117,95.82047222222226,108.46540000000005,99.25632777777781,98.36423888888893,100.74443888888892,96.18686111111116
SAM207,92.11925,95.06273333333338,93.2973555555556,93.67319444444448,92.06045000000007,91.93899444444439,91.93583888888894,92.36968888888894,92.27112777777779,95.2354277777778,93.55792777777783
SAM208,72.40075,76.63366666666663,75.39496666666662,74.88207777777771,76.37429999999995,75.72467777777773,75.24448333333326,76.51069444444438,80.44215,77.30561111111105,75.9958222222222
SAM209,82.39825,81.91796111111114,80.47426111111118,79.86676666666669,80.83002777777781,83.9182055555556,79.48337222222221,81.8313944444445,80.68131666666672,83.8983055555556,82.47546111111116
SAM210,102.63025,106.85266666666672,111.43863888888895,114.84194444444452,109.5651444444445,107.8814944444445,110.88276111111118,107.68580000000006,112.61657777777783,122.23416111111112,107.1064611111112
SAM211,75.88825,79.19999444444443,78.78404444444445,87.85315000000001,80.50436111111111,81.43821666666666,83.03293888888886,78.66004444444444,80.14321666666663,79.66838888888887,80.12693888888887
SAM212,78.5635,81.5875111111111,79.55527222222227,80.90225000000004,80.04756111111116,80.43072777777785,79.41055000000006,79.29266111111116,80.25204444444452,81.9462555555556,80.67560000000006
SAM213,72.845,78.21841666666661,77.84197222222218,77.7854333333333,75.19917222222219,83.26307777777778,79.73073333333326,78.39123333333329,78.49979444444442,82.36083333333329,77.20218888888887
SAM214,101.55875,104.92148888888894,108.61829444444452,114.18766111111117,104.8215555555556,106.83231111111117,108.09746666666673,106.76177777777785,107.73097777777784,109.75072777777783,103.66096111111118
SAM215,81.5965,80.61603888888892,80.88063888888895,81.63338333333338,80.96327777777782,81.80242222222225,78.96151111111111,82.17992222222227,80.64773888888894,80.52315555555559,81.01184444444449
SAM216,97.13125,96.25983888888888,94.97907222222223,95.96260555555551,93.92488888888884,92.87937222222216,91.7934555555556,94.31757222222221,94.91243888888887,96.7897722222222,95.52391666666662
SAM217,105.77125,118.71123888888886,117.91862777777771,119.53104444444438,129.44295555555553,112.08350555555545,115.37752777777773,116.33190555555551,115.37685555555545,115.88510555555547,113.00501666666659
SAM218,122.14575,125.90397222222218,125.88434999999994,121.34393888888887,119.83156111111111,127.6628277777778,124.70379444444441,122.84579444444442,124.75772777777776,122.31064444444439,130.37859999999998
SAM219,97.64725,117.00200000000001,109.12072222222221,114.46510555555554,144.54400000000004,116.1290388888889,115.25416666666666,108.41329444444442,114.83316111111111,113.82016111111112,116.84493888888889
SAM220,119.04525,111.09747777777781,109.81330555555556,100.68844444444446,107.10033888888891,109.00710555555557,114.9421555555556,110.87157222222223,109.73298333333338,114.9717944444445,111.2116888888889
SAM221,107.88575,111.1355722222222,111.58839444444449,110.97147222222223,110.09423888888891,111.60157777777778,110.63185,110.37035555555556,112.49828888888884,110.92658333333333,110.49381666666667
SAM222,106.164,110.56866111111114,107.42471111111118,109.4437166666667,108.62380555555559,113.71553333333337,112.41257222222222,114.81496111111115,106.67951111111117,109.84915555555558,111.6883166666667
SAM223,88.64575,89.30122777777781,93.08952222222226,90.98226666666672,81.51750555555554,86.62435555555558,87.19260555555557,84.87059444444445,90.97415,86.92262777777779,87.2617888888889
SAM224,102.61925,98.93865000000005,98.29253333333337,98.72859444444447,100.91443333333336,96.96645000000004,100.30781111111112,92.18863888888886,100.22542777777778,99.9327166666667,98.98862222222225
SAM225,150.1165,143.40994444444448,145.0214888888889,144.35467222222226,147.18460555555558,132.47802777777775,143.2654555555556,143.25965000000002,146.63811111111116,143.90236111111116,147.40661666666665
SAM226,152.624,145.95443888888883,138.9269888888889,148.33313888888887,140.2403166666666,146.02531111111102,145.3411888888888,146.91447222222217,144.6462055555555,147.30343333333323,142.6921055555555
SAM227,93.56175,84.48377777777773,86.71077777777774,85.44233888888886,86.1509722222222,89.77011111111106,85.5919222222222,84.76462777777773,88.22221666666663,89.96729444444439,73.70877777777774
SAM228,126.06525,129.6786888888889,126.91208888888886,127.96766111111108,126.96547777777779,126.31612777777777,127.08193333333335,128.47328888888887,121.66598888888885,128.3791777777778,126.06153888888883
SAM229,194.26725,193.66602777777774,191.83261111111108,190.66339444444444,192.76564999999997,185.97268888888894,192.02724999999998,188.73188333333326,192.0821611111111,193.3127388888888,193.28724999999997
SAM230,195.95725,181.7413777777778,189.12953888888893,187.3394777777779,192.7206611111112,184.49452222222232,188.02307222222228,187.07423888888894,187.87630555555563,191.0790833333334,191.48501666666675
SAM231,130.46425,138.79263333333336,137.7172722222222,152.68791111111113,137.0332,137.42808333333332,138.5937833333333,136.1455722222222,133.66386666666665,140.90536111111112,140.49451111111108
SAM232,147.03825,147.92911666666654,148.21772777777767,150.43981111111103,154.71388333333329,147.88298333333327,154.80708333333328,147.38807222222215,152.75224444444433,150.80720555555544,150.3421777777777
SAM233,172.88625,163.989761111111,165.60391111111096,165.61671111111096,165.38956666666655,155.18164444444437,167.5592777777776,157.5625722222221,165.58288333333323,162.46106111111098,167.2256944444443
SAM234,77.21,78.36775000000002,77.96532777777779,78.49613888888891,80.22526111111114,79.92706666666669,80.91825555555556,82.24456666666663,78.32396666666668,78.24327777777779,76.83046111111112
SAM235,174.8685,158.4936777777777,163.74990555555542,161.33132777777766,168.79579999999984,157.70733888888878,166.6164999999999,144.23166111111107,161.726311111111,159.670911111111,157.98270555555544
SAM236,163.7685,154.7219666666667,151.04008888888893,156.17236111111117,154.14513333333338,155.27080000000004,155.82292777777783,154.38673888888894,138.89818333333332,154.89705555555562,153.66127222222227
SAM237,150.8895,148.91163333333344,150.1054833333334,142.51607222222225,150.3635277777779,153.0760333333334,148.09882222222234,147.95046666666676,150.086438888889,150.92472222222233,148.60198888888903
SAM238,146.61725,145.02594444444455,144.8347166666668,143.04253333333347,146.77283333333347,145.0721222222223,144.79555000000013,132.04470000000006,145.4909555555557,148.68880555555566,144.041838888889
SAM239,147.17925,152.6271388888889,148.83207222222228,149.7846444444445,163.01323888888888,150.64363888888897,151.99997222222228,152.9937777777778,151.6036333333334,153.94418333333337,153.9789444444445
SAM240,112.7445,162.83577777777776,144.21146111111105,130.29824444444438,133.62689999999992,133.73637222222214,140.2580055555555,134.6536277777777,141.34744444444436,134.18167777777774,134.6989222222221
SAM241,168.05525,166.03256111111116,164.26211111111112,172.56390555555564,170.75,170.0985500000001,169.1699388888889,171.53143888888894,174.32698888888902,171.5192055555556,178.0690444444444
SAM242,102.54675,110.77456111111114,108.80981111111115,109.88801111111117,125.54919444444452,111.79410555555559,108.54480000000001,109.26200000000004,113.7601722222223,107.95201111111113,111.62836666666672
SAM243,158.52325,152.10992222222225,154.2932944444445,148.0330055555556,145.3855111111111,152.2595111111112,153.76820555555565,152.50553333333337,153.27893888888897,155.8143777777779,150.78458333333336
SAM244,157.45275,155.5670222222223,151.6526722222223,148.45867222222228,152.25183888888893,157.20242777777787,153.6163944444445,154.8233222222223,157.2719722222223,154.10177777777787,161.38479444444445
SAM245,138.41625,135.11953888888894,136.44065555555565,137.87416666666675,134.96682777777778,135.4934444444445,133.4769944444445,137.36181111111122,134.91873888888898,137.65994444444448,138.23666666666674
SAM246,147.5875,154.92182777777774,150.49617222222219,147.89965555555548,150.7028666666666,146.46848888888883,148.88640555555548,150.3552555555555,155.31846666666658,148.63886666666662,166.59923888888892
SAM247,113.01625,112.04954444444444,108.32509999999998,110.95217222222222,110.92372222222217,114.96731111111106,109.88711111111114,112.95527777777774,110.19861666666662,112.41394999999999,113.03676666666664
SAM248,189.02575,179.74260555555546,153.21288333333337,175.2161944444444,176.4735333333333,181.28737777777766,176.09646111111104,179.1911499999999,176.1734555555555,182.05508888888883,179.834911111111
SAM249,143.703,139.45843333333346,144.5807111111112,137.59832777777788,138.89152777777778,139.29418333333342,141.0654777777779,141.52238333333338,146.94072222222235,142.56327777777787,141.79548888888897
SAM250,139.22025,113.20314444444448,128.21066666666673,127.82418333333335,128.70068888888892,128.09796111111115,127.29678333333338,127.48256666666671,131.49577777777782,129.94592222222224,127.99748888888892
SAM251,78.32825,82.79754444444445,85.6769888888889,83.8913388888889,86.07975,91.64968333333334,103.31264444444443,81.20563333333334,84.21925555555556,89.66205555555555,90.21693333333334
SAM252,138.537,141.76499444444448,141.93634444444444,150.04988333333336,142.5384777777778,146.65282777777782,144.51100000000005,141.92661666666675,143.13507222222225,144.8646222222223,140.3521055555556
SAM253,163.802,158.6707888888888,159.61316111111105,162.607561111111,159.42923888888888,158.3164777777777,158.6090666666666,159.82255555555545,161.27906666666664,158.8926888888888,163.15586111111102
SAM254,74.32625,80.98670555555557,77.34807777777782,79.0768277777778,75.0873666666667,79.0509277777778,83.37087222222223,76.47364444444447,79.10958333333335,83.4994277777778,78.16639444444446
SAM255,127.93275,129.77648888888888,143.18455000000006,131.66866666666664,132.6006833333333,126.2448,128.38822777777776,133.22333333333333,128.07209999999995,129.6563111111111,132.86087777777774
SAM256,84.562,87.68301666666662,82.93346666666663,86.29188333333329,85.66179444444441,86.9004777777778,88.99454999999995,83.67753888888885,85.95879444444441,89.11418333333329,85.5274444444444
SAM257,136.585,136.40966111111115,134.74141111111112,137.90584444444448,136.94597222222228,134.92813888888895,137.53723333333335,135.53805000000003,136.13929444444446,135.0463944444445,135.20351111111117
SAM258,136.219,139.28362222222228,138.49267777777783,139.64165000000003,137.90414444444448,144.66067222222227,141.10533333333333,138.11716111111113,137.74616111111115,137.72348333333335,137.72071111111111
SAM259,147.1855,142.74318333333326,145.3158277777777,144.63773333333327,144.63125555555547,149.47814444444435,140.1927666666666,142.61920555555554,144.6153444444444,145.13202222222216,139.75130000000001
SAM260,161.81775,150.45313888888893,152.3143500000001,145.87889444444454,147.34777222222232,149.81812222222229,143.55431666666667,148.85633888888896,132.63051111111113,154.98987777777782,147.09237777777787
SAM261,106.74475,98.83488888888886,101.22756666666662,98.81791111111109,101.65019444444438,101.41621111111104,96.78023888888886,102.87791666666661,99.8200388888888,99.42813888888882,99.32701111111103
SAM262,56.32275,62.64751111111111,63.15154999999998,60.25609999999998,62.98572777777776,61.70788888888889,75.42381666666665,64.66071666666664,63.83142222222221,62.08078333333332,61.00830555555555
SAM263,121.72925,108.58914444444446,111.53640555555558,113.40366666666667,112.25493333333335,114.32875,112.3959666666667,108.63936111111114,112.7900111111111,116.35081111111111,111.21181666666665
SAM264,88.4485,86.9512222222222,87.10424444444443,85.61421666666668,85.64600555555555,87.79544444444443,87.45538888888888,86.61724999999998,89.32856111111109,87.0469611111111,87.3185
SAM265,143.39175,156.23746111111106,174.96037222222222,151.45179444444432,153.23419999999993,153.8169222222222,156.35304444444435,151.67714999999993,153.53758333333326,149.8080166666666,156.43871666666655
SAM266,105.022,97.37081111111108,96.83071111111109,96.77743888888887,94.63807777777774,98.05694999999996,97.46521666666662,84.75818888888888,99.82530555555553,96.5618333333333,96.61804999999998
SAM267,137.77775,140.65767222222232,139.44843888888897,141.15057777777778,137.74992222222224,137.26609444444452,140.09726111111118,138.38461111111118,140.56558888888895,140.5264000000001,137.40321666666676
SAM268,171.327,166.37151666666674,166.9578722222223,166.95260000000007,169.01964444444454,170.67076666666676,170.69764444444453,169.02642222222232,170.63805555555564,170.28491666666673,169.17596111111112
SAM269,164.4095,159.32255000000004,163.05336666666668,161.27640555555553,162.6556333333333,161.56131666666667,161.20889444444444,162.22536666666662,162.78554999999997,166.82915555555556,158.81364999999997
SAM270,109.47,104.75138333333331,106.63480555555552,104.13116111111107,104.70941666666663,105.43764999999998,106.35659999999999,102.42609999999996,108.48066111111108,97.63767222222222,105.88372777777775
SAM271,186.62825,192.15083888888887,188.04771111111108,188.17284999999998,190.3375666666666,193.23776666666663,196.16490555555555,190.00996666666663,189.5389166666666,190.1261555555555,192.1387833333333
SAM272,79.8305,91.34575000000002,88.72776666666668,94.1889,92.60533333333335,92.01452222222225,91.90720000000003,115.82567777777781,90.14903333333335,89.11673333333336,90.62822777777781
SAM273,210.4105,204.15094999999997,201.62675555555555,181.70722777777777,202.67270000000002,202.94190555555554,200.78661111111109,203.18046111111107,200.99431111111113,197.92542777777777,206.30482777777772
SAM274,145.427,134.72389999999993,143.2538722222222,140.18186111111106,145.0148499999999,148.83238888888883,142.5639333333333,144.8539277777777,145.35069444444437,143.70208888888885,141.46616111111103
SAM275,154.62575,155.9227722222223,154.14366666666675,152.28784444444454,153.48172777777785,152.59642222222232,153.04505555555565,156.10517777777784,153.31240555555567,155.06561666666678,149.76546111111116
SAM276,152.52825,150.00826666666674,150.37435000000008,149.01769444444452,151.19996666666674,145.92945555555565,149.64409444444453,138.76365,149.81367222222227,151.28098888888897,149.76673888888897
SAM277,84.62875,86.0031111111111,85.15028333333332,89.5967722222222,87.80698888888885,86.08393333333329,89.83006666666664,85.8983277777778,89.8666444444444,87.2365444444444,86.60851111111108
SAM278,143.44975,145.67608333333322,143.83151666666663,144.48929999999993,143.40028333333322,143.85075555555548,144.76373333333325,145.83476111111105,142.9307444444444,140.0215277777778,145.52510555555548
SAM279,153.3895,148.91386666666676,134.1823111111111,150.13315000000011,145.8021055555556,149.63525555555566,147.6881833333334,147.65452777777784,150.70652777777792,143.8981722222223,145.8102944444445
SAM280,61.3245,65.67434444444446,66.90612222222225,73.11695555555556,63.90660000000002,68.10567222222227,64.09321666666668,65.09963333333334,64.24781111111112,64.32001666666669,64.42458333333335
SAM281,56.52975,74.02632777777781,61.89142777777779,62.639227777777776,59.77303333333332,64.47846666666666,67.65167777777776,64.40804444444446,69.03837222222222,59.397233333333325,66.06506666666668
SAM282,130.57225,131.44066666666674,130.7872055555556,134.8933166666667,131.09732222222232,139.10859444444446,132.3579444444445,133.16153888888897,131.74834444444454,131.20810000000006,132.80262777777781
SAM283,88.1515,86.6336222222222,83.65529444444446,85.54012777777777,86.1879111111111,87.36997777777775,86.15114999999997,86.85431111111107,87.68416111111108,86.08139444444441,85.52054999999999
SAM284,77.6795,77.40777222222226,77.77767777777782,80.65903888888896,79.80453333333337,81.6026055555556,78.24792222222227,82.07382222222222,77.94636111111116,76.6697555555556,77.95103333333338
SAM285,84.96375,90.7768944444444,94.1778722222222,87.60159999999996,87.8952333333333,88.21298333333328,90.33962777777772,85.99890555555551,92.6613555555555,91.89192222222218,86.28441111111105
SAM286,77.53575,77.84795000000001,78.8886777777778,79.45078333333335,79.2430277777778,78.71513888888889,78.68186666666666,80.82591111111111,80.28786666666669,77.19836666666667,78.09796111111113
SAM287,79.212,85.80582777777778,86.85412222222223,81.06707777777777,83.39327777777777,81.01111666666665,81.49652222222221,79.87447777777776,80.9075,81.76015555555556,80.60595555555552
SAM288,132.676,132.36308888888897,132.1426277777778,133.6565388888889,132.3339833333334,135.31156666666672,132.01421111111117,134.75987222222227,131.94278333333338,133.26937222222227,131.9980277777778
SAM289,85.12325,85.50506111111113,86.87071111111115,84.76472222222226,86.43787777777781,87.90092777777781,92.0425611111111,85.33577222222226,89.67233888888892,86.67444444444449,85.51618888888893
SAM290,154.91075,130.42838888888892,99.18504444444444,134.6484611111111,129.57100555555556,128.60182222222224,136.60973333333334,136.14759444444445,133.89241111111113,136.39191111111114,135.35157777777778
SAM291,143.9275,132.7849444444444,127.08665555555548,131.47118888888883,130.43294444444436,130.26039444444436,129.61143888888884,131.12166111111102,132.58620555555547,110.68282777777777,131.033161111111
SAM292,169.6565,171.60711111111115,169.53585000000007,171.69972222222225,169.60448333333338,174.99253888888896,171.80300000000003,169.0928166666667,170.66765555555557,172.0612166666667,167.80703888888894
SAM293,184.703,184.7397111111113,185.5762777777779,183.32553888888907,183.67118888888905,186.53507222222237,182.94016666666684,184.55980555555573,184.4620555555557,183.68029444444463,182.99420000000006
SAM294,184.987,180.7265444444445,181.9915055555556,179.36157777777782,181.69182777777786,185.66092222222227,177.71009444444454,181.0809833333334,182.2393444444445,181.8090500000001,182.54362222222227
SAM295,164.41975,165.57494444444444,161.3034444444444,160.14320555555557,157.69586666666666,160.60553888888887,160.15315555555554,165.40371666666667,161.1420666666667,166.3028777777778,160.02018888888887
SAM296,183.9305,184.65903333333353,184.54936666666674,183.05998888888902,182.48490555555568,183.41323888888903,182.83294444444456,182.2789777777779,183.561538888889,182.93613888888905,181.45347777777795
SAM297,76.0695,76.64592777777781,76.3800555555556,75.93425555555557,75.14262777777782,76.52561666666669,75.94873888888891,76.0313277777778,76.26847777777779,75.41368888888891,77.03750555555558
SAM298,145.1265,132.68632777777785,136.36453888888892,134.33876666666671,136.23115000000007,136.33588333333336,131.70260000000002,135.02490000000006,118.18445555555556,137.97532222222227,132.63466111111111
SAM299,89.19175,85.90062777777776,85.77627777777775,88.95735555555551,87.90167777777775,89.0437222222222,93.02520555555553,91.72709444444443,84.96110555555553,87.38923888888885,83.95787777777774
SAM300,84.56275,82.85999444444447,81.28522222222226,81.99081666666669,80.73070000000003,75.79805,80.34332222222224,81.61273888888893,80.5244777777778,81.82093333333336,81.2162277777778
